AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,class
5191,322.48,148.9097,45.0937,0.953,81.2981,0.9683,5361,0.4892,3.3022,0.6273,0.546,0.0287,0.0087,0.2981,0.9843,Jasmine
5574,321.965,143.7243,50.0136,0.9375,84.2439,0.9774,5703,0.7697,2.8737,0.6757,0.5861,0.0258,0.009,0.3436,0.9873,Jasmine
5316,320.732,144.7223,47.7802,0.9439,82.2711,0.9767,5443,0.4793,3.0289,0.6494,0.5685,0.0272,0.009,0.3232,0.9788,Jasmine
5010,311.844,141.6324,45.8144,0.9462,79.8682,0.9808,5108,0.5373,3.0914,0.6474,0.5639,0.0283,0.0091,0.318,0.9831,Jasmine
5464,318.322,142.9948,49.576,0.938,83.4085,0.9804,5573,0.5106,2.8844,0.6776,0.5833,0.0262,0.0091,0.3402,0.9814,Jasmine
9788,429.394,193.2013,65.9568,0.9399,111.6354,0.9794,9994,0.822,2.9292,0.6671,0.5778,0.0197,0.0067,0.3339,0.978,Jasmine
5333,317.16,143.0055,48.4981,0.9407,82.4026,0.9712,5491,0.7774,2.9487,0.6662,0.5762,0.0268,0.0091,0.332,0.979,Jasmine
5650,326.312,145.8433,50.6254,0.9378,84.8163,0.971,5819,0.4895,2.8808,0.6668,0.5816,0.0258,0.009,0.3382,0.9743,Jasmine
5669,331.71,148.8785,49.4589,0.9432,84.9588,0.9681,5856,0.5146,3.0101,0.6474,0.5707,0.0263,0.0087,0.3257,0.9803,Jasmine
5266,340.686,156.9705,43.6991,0.9605,81.8833,0.9677,5442,0.4133,3.5921,0.5701,0.5216,0.0298,0.0083,0.2721,0.9775,Jasmine
5001,311.313,139.9953,46.0059,0.9445,79.7964,0.9705,5153,0.6887,3.043,0.6484,0.57,0.028,0.0092,0.3249,0.9886,Jasmine
5240,333.207,157.5128,43.0792,0.9619,81.6809,0.9762,5368,0.4722,3.6564,0.5931,0.5186,0.0301,0.0082,0.2689,0.9832,Jasmine
5132,318.525,142.8539,46.7174,0.945,80.8348,0.9654,5316,0.5936,3.0578,0.6356,0.5659,0.0278,0.0091,0.3202,0.9791,Jasmine
5955,326.447,145.9671,52.6155,0.9328,87.0755,0.9854,6043,0.5064,2.7742,0.7022,0.5965,0.0245,0.0088,0.3559,0.9872,Jasmine
5628,334.536,150.5988,48.647,0.9464,84.651,0.963,5844,0.6961,3.0957,0.6319,0.5621,0.0268,0.0086,0.316,0.9781,Jasmine
5531,335.751,155.2691,46.2464,0.9546,83.9183,0.9693,5706,0.838,3.3574,0.6166,0.5405,0.0281,0.0084,0.2921,0.9807,Jasmine
8199,397.132,178.6698,59.2279,0.9435,102.1729,0.9795,8371,0.7942,3.0166,0.6533,0.5719,0.0218,0.0072,0.327,0.9865,Jasmine
5176,324.092,149.16,44.9481,0.9535,81.1806,0.9737,5316,0.5143,3.3185,0.6193,0.5443,0.0288,0.0087,0.2962,0.983,Jasmine
8749,421.405,193.4682,58.3062,0.9535,105.5442,0.98,8928,0.6278,3.3181,0.6191,0.5455,0.0221,0.0067,0.2976,0.9875,Jasmine
5085,324.251,147.6663,45.0017,0.9524,80.4638,0.97,5242,0.4637,3.2814,0.6078,0.5449,0.029,0.0088,0.2969,0.9743,Jasmine
5117,322.719,147.0287,45.0542,0.9519,80.7166,0.9642,5307,0.5299,3.2634,0.6174,0.549,0.0287,0.0088,0.3014,0.9835,Jasmine
8599,442.793,207.1751,52.9114,0.9668,104.6355,0.9835,8743,0.3839,3.9155,0.5511,0.5051,0.0241,0.0062,0.2551,0.9988,Jasmine
5182,333.906,154.6862,43.223,0.9602,81.2276,0.9796,5290,0.423,3.5788,0.5841,0.5251,0.0299,0.0083,0.2757,0.9868,Jasmine
5692,330.956,148.1327,49.7388,0.9419,85.131,0.9725,5853,0.585,2.9782,0.653,0.5747,0.026,0.0087,0.3303,0.9836,Jasmine
9119,448.373,204.5832,59.9618,0.9561,107.7528,0.943,9670,0.6874,3.4119,0.57,0.5267,0.0224,0.0066,0.2774,0.9465,Jasmine
5160,320.336,145.5461,46.262,0.9481,81.055,0.9703,5318,0.6677,3.1461,0.6319,0.5569,0.0282,0.009,0.3101,0.9757,Jasmine
5225,335.628,158.1636,43.0381,0.9623,81.5639,0.9779,5343,0.6194,3.675,0.5829,0.5157,0.0303,0.0082,0.2659,0.9773,Jasmine
5221,323.143,146.5963,46.2315,0.949,81.5327,0.9679,5394,0.4818,3.1709,0.6283,0.5562,0.0281,0.0089,0.3093,0.9809,Jasmine
4999,321.892,149.8712,43.1318,0.9577,79.7805,0.9754,5125,0.5367,3.4747,0.6063,0.5323,0.03,0.0086,0.2834,0.9846,Jasmine
6636,344.782,151.639,56.7245,0.9274,91.9196,0.9732,6819,0.7731,2.6733,0.7015,0.6062,0.0229,0.0085,0.3674,0.9823,Jasmine
9346,422.844,189.2689,64.3689,0.9404,109.0857,0.9769,9567,0.7654,2.9404,0.6569,0.5764,0.0203,0.0069,0.3322,0.9767,Jasmine
5871,340.696,154.0497,49.3623,0.9473,86.4592,0.9772,6008,0.4572,3.1208,0.6356,0.5612,0.0262,0.0084,0.315,0.983,Jasmine
5706,327.122,145.5557,50.6888,0.9374,85.2356,0.9706,5879,0.5098,2.8716,0.6701,0.5856,0.0255,0.0089,0.3429,0.9847,Jasmine
9578,452.822,213.2446,57.7349,0.9627,110.4314,0.9856,9718,0.8343,3.6935,0.587,0.5179,0.0223,0.006,0.2682,0.9905,Jasmine
5809,342.038,156.7441,48.1209,0.9517,86.0014,0.9761,5951,0.5308,3.2573,0.624,0.5487,0.027,0.0083,0.301,0.9806,Jasmine
9959,445.116,203.1749,63.6163,0.9497,112.6064,0.9768,10196,0.6102,3.1938,0.6317,0.5542,0.0204,0.0064,0.3072,0.981,Jasmine
5834,323.009,138.901,54.0771,0.9211,86.1863,0.9762,5976,0.5542,2.5686,0.7027,0.6205,0.0238,0.0093,0.385,0.9889,Jasmine
5167,311.851,138.6459,48.3306,0.9373,81.11,0.9723,5314,0.6475,2.8687,0.6677,0.585,0.0268,0.0094,0.3422,0.9818,Jasmine
5113,320.352,148.2712,44.4241,0.9541,80.685,0.978,5228,0.7555,3.3376,0.6261,0.5442,0.029,0.0087,0.2961,0.9884,Jasmine
5114,312.712,141.558,46.8914,0.9435,80.6929,0.9735,5253,0.5442,3.0188,0.6572,0.57,0.0277,0.0092,0.3249,0.9809,Jasmine
5381,313.394,140.9118,49.2535,0.9369,82.7726,0.978,5502,0.5011,2.8609,0.6885,0.5874,0.0262,0.0092,0.345,0.9872,Jasmine
5197,330.649,150.1384,45.4393,0.9531,81.3451,0.9524,5457,0.6015,3.3042,0.5973,0.5418,0.0289,0.0087,0.2935,0.9699,Jasmine
5207,302.458,134.7581,49.7165,0.9295,81.4233,0.9793,5317,0.5752,2.7105,0.7153,0.6042,0.0259,0.0095,0.3651,0.9896,Jasmine
5587,328.693,144.3802,50.0,0.9381,84.3421,0.9659,5784,0.4797,2.8876,0.6498,0.5842,0.0258,0.0089,0.3413,0.9854,Jasmine
10394,460.343,204.9539,67.1228,0.9449,115.0394,0.9681,10736,0.5288,3.0534,0.6164,0.5613,0.0197,0.0065,0.3151,0.962,Jasmine
9134,428.966,194.2266,61.053,0.9493,107.8414,0.9727,9390,0.5429,3.1813,0.6238,0.5552,0.0213,0.0067,0.3083,0.9807,Jasmine
5207,318.173,142.5433,47.2066,0.9436,81.4233,0.9704,5366,0.4961,3.0196,0.6464,0.5712,0.0274,0.0091,0.3263,0.9853,Jasmine
5769,334.294,151.4274,49.0044,0.9462,85.7048,0.9756,5913,0.4617,3.0901,0.6487,0.566,0.0262,0.0085,0.3203,0.9899,Jasmine
5108,316.266,139.9613,47.3898,0.9409,80.6456,0.9741,5244,0.4734,2.9534,0.6417,0.5762,0.0274,0.0093,0.332,0.9805,Jasmine
5875,335.453,149.9517,50.8196,0.9408,86.4886,0.9761,6019,0.48,2.9507,0.6561,0.5768,0.0255,0.0087,0.3327,0.9816,Jasmine
5013,317.526,145.003,45.0593,0.9505,79.8921,0.974,5147,0.5196,3.218,0.6248,0.551,0.0289,0.009,0.3036,0.9769,Jasmine
5776,337.326,152.0232,49.3448,0.9459,85.7568,0.9716,5945,0.4867,3.0808,0.6379,0.5641,0.0263,0.0085,0.3182,0.9804,Jasmine
5147,325.322,152.1051,43.5085,0.9582,80.9529,0.977,5268,0.7958,3.496,0.6111,0.5322,0.0296,0.0085,0.2833,0.9903,Jasmine
5277,310.988,138.6603,49.1649,0.935,81.9688,0.9796,5387,0.5031,2.8203,0.6857,0.5911,0.0263,0.0093,0.3495,0.9856,Jasmine
5121,313.144,144.3176,45.5834,0.9488,80.7481,0.9822,5214,0.5121,3.166,0.6563,0.5595,0.0282,0.0089,0.3131,0.9911,Jasmine
5565,325.587,147.5555,48.4924,0.9445,84.1759,0.9791,5684,0.7631,3.0429,0.6597,0.5705,0.0265,0.0087,0.3254,0.9903,Jasmine
10114,432.537,193.6982,67.5356,0.9372,113.4793,0.9862,10256,0.8147,2.8681,0.6793,0.5859,0.0192,0.0067,0.3432,0.9844,Jasmine
5288,317.416,144.9197,47.1695,0.9455,82.0542,0.9735,5432,0.7148,3.0723,0.6595,0.5662,0.0274,0.0089,0.3206,0.9849,Jasmine
5291,314.859,140.0726,49.044,0.9367,82.0775,0.9682,5465,0.481,2.8561,0.6707,0.586,0.0265,0.0093,0.3434,0.9806,Jasmine
10311,466.32,211.0594,63.3931,0.9538,114.5791,0.9715,10613,0.6857,3.3294,0.5959,0.5429,0.0205,0.0061,0.2947,0.9812,Jasmine
5017,321.22,146.8853,44.5383,0.9529,79.924,0.9776,5132,0.4407,3.298,0.611,0.5441,0.0293,0.0089,0.2961,0.9764,Jasmine
5645,345.047,156.8216,47.3041,0.9534,84.7788,0.9613,5872,0.6515,3.3152,0.5958,0.5406,0.0278,0.0084,0.2923,0.9689,Jasmine
8990,428.559,194.2792,60.2911,0.9506,106.988,0.9775,9197,0.6243,3.2224,0.6151,0.5507,0.0216,0.0067,0.3033,0.9772,Jasmine
5157,317.995,142.8961,47.4588,0.9432,81.0315,0.9515,5420,0.742,3.011,0.6409,0.5671,0.0277,0.0092,0.3216,0.9682,Jasmine
5212,332.426,152.4111,44.3996,0.9566,81.4624,0.965,5401,0.7773,3.4327,0.5927,0.5345,0.0292,0.0085,0.2857,0.9807,Jasmine
10168,445.489,197.6718,66.8609,0.9411,113.7818,0.9712,10470,0.5725,2.9565,0.6438,0.5756,0.0194,0.0066,0.3313,0.9796,Jasmine
10117,461.164,211.9712,61.852,0.9565,113.4961,0.975,10376,0.4556,3.4271,0.5978,0.5354,0.021,0.0061,0.2867,0.9825,Jasmine
5548,322.651,147.0736,48.4537,0.9442,84.0472,0.9776,5675,0.8255,3.0353,0.6697,0.5715,0.0265,0.0087,0.3266,0.9913,Jasmine
5436,327.217,146.0789,48.5231,0.9432,83.1945,0.9704,5602,0.6276,3.0105,0.638,0.5695,0.0269,0.0089,0.3244,0.9765,Jasmine
5030,308.014,136.4239,47.5733,0.9372,80.0275,0.9697,5187,0.6876,2.8677,0.6662,0.5866,0.0271,0.0095,0.3441,0.9868,Jasmine
5055,297.262,130.6881,50.1521,0.9234,80.2261,0.9833,5141,0.7805,2.6058,0.7189,0.6139,0.0259,0.0099,0.3768,0.982,Jasmine
4982,308.188,135.5478,47.8694,0.9356,79.6447,0.971,5131,0.5855,2.8316,0.6591,0.5876,0.0272,0.0096,0.3452,0.9776,Jasmine
5060,312.72,139.8053,47.2495,0.9412,80.2658,0.9686,5224,0.5853,2.9589,0.6502,0.5741,0.0276,0.0093,0.3296,0.9753,Jasmine
5056,320.593,147.8746,44.2822,0.9541,80.234,0.9755,5183,0.5858,3.3394,0.6182,0.5426,0.0292,0.0088,0.2944,0.9831,Jasmine
5775,331.045,150.4158,49.8222,0.9436,85.7494,0.98,5893,0.4758,3.0191,0.6622,0.5701,0.026,0.0086,0.325,0.9812,Jasmine
5290,322.007,145.5092,46.9782,0.9464,82.0697,0.9685,5462,0.645,3.0974,0.6411,0.564,0.0275,0.0089,0.3181,0.9853,Jasmine
9127,407.462,181.7284,64.8655,0.9341,107.8001,0.9849,9267,0.7696,2.8016,0.6908,0.5932,0.0199,0.0071,0.3519,0.9858,Jasmine
5198,316.96,142.1418,47.5033,0.9425,81.3529,0.971,5353,0.46,2.9923,0.6502,0.5723,0.0273,0.0091,0.3276,0.9802,Jasmine
5106,317.981,142.5433,46.4066,0.9455,80.6298,0.9665,5283,0.5292,3.0716,0.6346,0.5657,0.0279,0.0091,0.32,0.9828,Jasmine
5393,321.344,144.9378,48.2952,0.9429,82.8648,0.9712,5553,0.7806,3.0011,0.6563,0.5717,0.0269,0.009,0.3269,0.981,Jasmine
10418,460.913,209.4723,64.419,0.9515,115.1721,0.9736,10701,0.5912,3.2517,0.6162,0.5498,0.0201,0.0062,0.3023,0.983,Jasmine
5136,308.612,133.3842,50.3584,0.926,80.8663,0.9692,5299,0.5169,2.6487,0.6777,0.6063,0.026,0.0098,0.3676,0.9736,Jasmine
5765,342.242,157.0422,47.4083,0.9533,85.6751,0.9761,5906,0.4515,3.3125,0.6185,0.5456,0.0272,0.0082,0.2976,0.9859,Jasmine
5242,309.836,136.794,49.6169,0.9319,81.6965,0.9702,5403,0.5122,2.757,0.6862,0.5972,0.0261,0.0095,0.3567,0.9834,Jasmine
8154,394.999,178.8347,58.8695,0.9443,101.8921,0.9821,8303,0.7407,3.0378,0.6567,0.5698,0.0219,0.0072,0.3246,0.9861,Jasmine
5326,314.448,140.9852,48.5561,0.9388,82.3485,0.9765,5454,0.7199,2.9036,0.6769,0.5841,0.0265,0.0091,0.3412,0.9906,Jasmine
5706,323.016,144.4078,51.191,0.9351,85.2356,0.9762,5845,0.6508,2.821,0.6872,0.5902,0.0253,0.009,0.3484,0.9828,Jasmine
5027,317.866,147.0582,44.5812,0.9529,80.0036,0.9752,5155,0.4871,3.2987,0.6252,0.544,0.0293,0.0089,0.296,0.9763,Jasmine
5378,321.692,142.8569,49.6765,0.9376,82.7495,0.9628,5586,0.7784,2.8757,0.6531,0.5792,0.0266,0.0092,0.3355,0.9649,Jasmine
5811,359.254,170.282,44.4292,0.9654,86.0163,0.9621,6040,0.775,3.8327,0.5658,0.5051,0.0293,0.0076,0.2552,0.978,Jasmine
5685,346.356,159.5643,46.2182,0.9571,85.0786,0.9733,5841,0.4611,3.4524,0.5955,0.5332,0.0281,0.0081,0.2843,0.9815,Jasmine
5224,321.882,146.8842,46.1028,0.9495,81.5561,0.9715,5377,0.7463,3.186,0.6336,0.5552,0.0281,0.0088,0.3083,0.9822,Jasmine
5156,319.968,141.0614,47.8082,0.9408,81.0236,0.9639,5349,0.4711,2.9506,0.6329,0.5744,0.0274,0.0093,0.3299,0.9734,Jasmine
5161,304.951,137.5814,48.32,0.9363,81.0629,0.9797,5268,0.5,2.8473,0.6974,0.5892,0.0267,0.0094,0.3472,0.9885,Jasmine
5227,314.712,141.8855,47.4961,0.9423,81.5796,0.9776,5347,0.7373,2.9873,0.6632,0.575,0.0271,0.0091,0.3306,0.9876,Jasmine
5511,331.014,151.4013,47.1748,0.9502,83.7665,0.9778,5636,0.5224,3.2094,0.632,0.5533,0.0275,0.0086,0.3061,0.9824,Jasmine
9383,426.213,191.0806,63.3597,0.9434,109.3014,0.9706,9667,0.537,3.0158,0.6491,0.572,0.0204,0.0068,0.3272,0.9868,Jasmine
5510,331.658,148.1016,48.5135,0.9448,83.7589,0.9629,5722,0.6317,3.0528,0.6295,0.5656,0.0269,0.0088,0.3198,0.9764,Jasmine
5010,307.434,139.4597,46.0563,0.9439,79.8682,0.9747,5140,0.7277,3.028,0.6661,0.5727,0.0278,0.0092,0.328,0.9931,Jasmine
5479,324.016,145.7151,49.2588,0.9411,83.5229,0.9711,5642,0.4698,2.9582,0.6558,0.5732,0.0266,0.009,0.3286,0.9719,Jasmine
5308,314.75,141.2223,48.3862,0.9395,82.2092,0.9801,5416,0.5059,2.9187,0.6733,0.5821,0.0266,0.0091,0.3389,0.989,Jasmine
5022,307.07,138.7583,46.6994,0.9417,79.9638,0.9759,5146,0.8267,2.9713,0.6693,0.5763,0.0276,0.0093,0.3321,0.9868,Jasmine
5067,307.909,141.4579,46.1404,0.9453,80.3213,0.9782,5180,0.4985,3.0658,0.6716,0.5678,0.0279,0.0091,0.3224,0.9884,Jasmine
5155,321.229,146.5819,45.2087,0.9513,81.0157,0.9767,5278,0.6181,3.2423,0.6278,0.5527,0.0284,0.0088,0.3055,0.9905,Jasmine
5342,327.236,147.2275,47.0151,0.9476,82.4721,0.9699,5508,0.4797,3.1315,0.6269,0.5602,0.0276,0.0088,0.3138,0.9826,Jasmine
5016,319.352,144.8531,44.8021,0.951,79.916,0.9642,5202,0.6116,3.2332,0.6181,0.5517,0.0289,0.0089,0.3044,0.9841,Jasmine
5417,308.187,136.9538,51.0662,0.9279,83.049,0.9838,5506,0.8146,2.6819,0.7167,0.6064,0.0253,0.0094,0.3677,0.9862,Jasmine
5119,319.068,147.5901,44.6547,0.9531,80.7324,0.9762,5244,0.4649,3.3051,0.6319,0.547,0.0288,0.0087,0.2992,0.9889,Jasmine
5157,309.601,139.6943,48.2893,0.9384,81.0315,0.9767,5280,0.8243,2.8929,0.6761,0.5801,0.0271,0.0094,0.3365,0.9734,Jasmine
5373,330.522,150.1298,45.9852,0.9519,82.711,0.9746,5513,0.4454,3.2647,0.6181,0.5509,0.0279,0.0086,0.3035,0.9909,Jasmine
5347,318.463,139.6382,49.645,0.9347,82.5107,0.9678,5525,0.498,2.8127,0.6625,0.5909,0.0261,0.0093,0.3491,0.9821,Jasmine
5484,315.754,136.6258,52.2568,0.924,83.561,0.9694,5657,0.6296,2.6145,0.6912,0.6116,0.0249,0.0095,0.3741,0.978,Jasmine
5355,318.105,138.3529,50.6327,0.9306,82.5724,0.9661,5543,0.5337,2.7325,0.665,0.5968,0.0258,0.0095,0.3562,0.9733,Jasmine
5229,326.265,149.9372,44.891,0.9541,81.5952,0.9712,5384,0.8084,3.34,0.6173,0.5442,0.0287,0.0086,0.2961,0.9891,Jasmine
5469,335.922,150.21,47.1851,0.9494,83.4467,0.9726,5623,0.4621,3.1834,0.609,0.5555,0.0275,0.0086,0.3086,0.9825,Jasmine
5438,327.44,148.2393,47.5954,0.9471,83.2098,0.9718,5596,0.6993,3.1146,0.6374,0.5613,0.0273,0.0088,0.3151,0.9813,Jasmine
7929,393.024,177.0109,57.804,0.9452,100.4764,0.9719,8158,0.5825,3.0623,0.645,0.5676,0.0223,0.0073,0.3222,0.9867,Jasmine
9718,443.917,199.4863,63.298,0.9483,111.2355,0.9773,9944,0.6173,3.1515,0.6197,0.5576,0.0205,0.0065,0.3109,0.9799,Jasmine
9111,448.612,206.774,56.6183,0.9618,107.7056,0.9794,9303,0.4297,3.6521,0.5689,0.5209,0.0227,0.0062,0.2713,0.9909,Jasmine
9198,418.471,186.9698,63.9851,0.9396,108.2186,0.9789,9396,0.5717,2.9221,0.66,0.5788,0.0203,0.007,0.335,0.9789,Jasmine
5557,324.463,144.3468,50.8381,0.9359,84.1153,0.9631,5770,0.7436,2.8393,0.6633,0.5827,0.026,0.0091,0.3396,0.9642,Jasmine
5266,329.193,149.6184,45.4643,0.9527,81.8833,0.9709,5424,0.6349,3.2909,0.6106,0.5473,0.0284,0.0086,0.2995,0.9857,Jasmine
5105,309.235,138.2105,48.5204,0.9364,80.6219,0.9678,5275,0.4879,2.8485,0.6709,0.5833,0.0271,0.0095,0.3403,0.9693,Jasmine
9731,446.619,203.3774,62.376,0.9518,111.3099,0.9751,9979,0.8288,3.2605,0.613,0.5473,0.0209,0.0064,0.2995,0.9767,Jasmine
10432,449.623,199.2393,67.948,0.94,115.2494,0.9724,10728,0.6772,2.9322,0.6485,0.5784,0.0191,0.0065,0.3346,0.9811,Jasmine
7818,380.8,167.7993,60.4231,0.9329,99.7707,0.9712,8050,0.6264,2.7771,0.6775,0.5946,0.0215,0.0077,0.3535,0.9818,Jasmine
5399,304.96,134.9309,51.536,0.9242,82.9109,0.9881,5464,0.5318,2.6182,0.7295,0.6145,0.025,0.0095,0.3776,0.9886,Jasmine
5388,338.322,156.7476,44.623,0.9586,82.8264,0.9727,5539,0.8244,3.5127,0.5915,0.5284,0.0291,0.0083,0.2792,0.9808,Jasmine
9347,438.004,197.4042,61.6562,0.95,109.0916,0.9735,9601,0.6525,3.2017,0.6122,0.5526,0.0211,0.0066,0.3054,0.9778,Jasmine
8995,413.597,184.6098,63.036,0.9399,107.0177,0.9734,9241,0.8283,2.9286,0.6608,0.5797,0.0205,0.007,0.336,0.9842,Jasmine
5921,332.861,146.7458,51.8322,0.9355,86.8266,0.9654,6133,0.5298,2.8312,0.6716,0.5917,0.0248,0.0088,0.3501,0.9912,Jasmine
5209,322.57,146.8077,45.9509,0.9498,81.439,0.9735,5351,0.5192,3.1949,0.6291,0.5547,0.0282,0.0088,0.3077,0.9832,Jasmine
9769,426.534,191.6697,66.257,0.9384,111.527,0.9809,9959,0.7079,2.8928,0.6748,0.5819,0.0196,0.0068,0.3386,0.9794,Jasmine
5260,317.243,142.1234,47.8937,0.9415,81.8367,0.9692,5427,0.6185,2.9675,0.6568,0.5758,0.027,0.0091,0.3316,0.9839,Jasmine
5332,338.604,160.8498,43.0472,0.9635,82.3949,0.9688,5504,0.7576,3.7366,0.5844,0.5122,0.0302,0.0081,0.2624,0.9805,Jasmine
7822,391.913,176.107,57.3185,0.9456,99.7962,0.9818,7967,0.8173,3.0724,0.64,0.5667,0.0225,0.0073,0.3211,0.9866,Jasmine
5341,319.989,145.6633,47.4032,0.9456,82.4644,0.9789,5456,0.7337,3.0729,0.6555,0.5661,0.0273,0.0089,0.3205,0.9849,Jasmine
5039,319.161,144.6314,45.7555,0.9486,80.099,0.9692,5199,0.4486,3.161,0.6216,0.5538,0.0287,0.0091,0.3067,0.9695,Jasmine
5975,344.375,154.7935,50.3534,0.9456,87.2216,0.9736,6137,0.469,3.0741,0.6331,0.5635,0.0259,0.0084,0.3175,0.976,Jasmine
5219,317.635,139.309,48.3736,0.9378,81.5171,0.9654,5406,0.4854,2.8799,0.65,0.5852,0.0267,0.0093,0.3424,0.9861,Jasmine
5042,323.785,147.6956,44.3885,0.9538,80.1229,0.965,5225,0.5862,3.3273,0.6044,0.5425,0.0293,0.0088,0.2943,0.9792,Jasmine
5640,325.026,143.8065,51.2066,0.9345,84.7412,0.9733,5795,0.6192,2.8084,0.6709,0.5893,0.0255,0.0091,0.3472,0.9752,Jasmine
5833,315.92,137.6331,55.2984,0.9157,86.1789,0.9744,5986,0.8309,2.4889,0.7344,0.6261,0.0236,0.0095,0.3921,0.9758,Jasmine
5245,324.27,148.3407,46.3446,0.9499,81.7199,0.9735,5388,0.4471,3.2008,0.6268,0.5509,0.0283,0.0088,0.3035,0.9714,Jasmine
5470,333.978,148.7308,47.9778,0.9465,83.4543,0.9681,5650,0.4668,3.1,0.6163,0.5611,0.0272,0.0088,0.3148,0.976,Jasmine
5157,319.021,142.496,46.9416,0.9442,81.0315,0.9609,5367,0.638,3.0356,0.6367,0.5687,0.0276,0.0091,0.3234,0.9816,Jasmine
5158,308.522,141.1808,47.3549,0.9421,81.0393,0.9774,5277,0.504,2.9813,0.681,0.574,0.0274,0.0092,0.3295,0.9823,Jasmine
5414,319.103,143.633,49.0893,0.9398,83.026,0.9739,5559,0.7892,2.926,0.6681,0.578,0.0265,0.0091,0.3341,0.9777,Jasmine
5280,328.317,150.7493,45.1978,0.954,81.9921,0.9736,5423,0.581,3.3353,0.6155,0.5439,0.0286,0.0086,0.2958,0.9867,Jasmine
5158,317.096,143.2208,46.9499,0.9447,81.0393,0.9643,5349,0.5181,3.0505,0.6446,0.5658,0.0278,0.0091,0.3202,0.9767,Jasmine
5002,307.958,142.36,45.4223,0.9477,79.8044,0.9806,5101,0.5022,3.1341,0.6628,0.5606,0.0285,0.0091,0.3143,0.9849,Jasmine
5046,319.426,145.1362,45.0534,0.9506,80.1546,0.9711,5196,0.6675,3.2214,0.6215,0.5523,0.0288,0.0089,0.305,0.9825,Jasmine
5241,323.859,148.4645,46.2023,0.9503,81.6887,0.9666,5422,0.7048,3.2134,0.6279,0.5502,0.0283,0.0088,0.3027,0.9728,Jasmine
5720,333.305,149.9455,49.3534,0.9443,85.3401,0.9739,5873,0.5363,3.0382,0.647,0.5691,0.0262,0.0086,0.3239,0.9841,Jasmine
5317,330.992,153.8283,44.9408,0.9564,82.2789,0.9761,5447,0.4596,3.4229,0.6099,0.5349,0.0289,0.0085,0.2861,0.9793,Jasmine
5257,324.495,145.7393,47.0488,0.9465,81.8133,0.9712,5413,0.7119,3.0976,0.6274,0.5614,0.0277,0.0089,0.3151,0.9762,Jasmine
5110,328.2,152.9671,43.3547,0.959,80.6614,0.9771,5230,0.7506,3.5283,0.5961,0.5273,0.0299,0.0085,0.2781,0.9811,Jasmine
5021,303.001,138.5062,46.7709,0.9413,79.9558,0.9832,5107,0.8645,2.9614,0.6872,0.5773,0.0276,0.0093,0.3332,0.9869,Jasmine
5263,329.854,151.4946,45.2846,0.9543,81.86,0.9719,5415,0.7679,3.3454,0.6079,0.5403,0.0288,0.0086,0.292,0.9768,Jasmine
5024,295.882,130.8899,49.3271,0.9263,79.9797,0.9818,5117,0.6642,2.6535,0.7211,0.611,0.0261,0.0098,0.3734,0.9908,Jasmine
5116,314.141,142.3388,46.9776,0.944,80.7087,0.9723,5262,0.7621,3.0299,0.6515,0.567,0.0278,0.0092,0.3215,0.9742,Jasmine
10580,471.621,215.0098,65.0187,0.9532,116.0641,0.9564,11062,0.7633,3.3069,0.5977,0.5398,0.0203,0.0061,0.2914,0.9636,Jasmine
5661,325.795,145.2032,50.7217,0.937,84.8988,0.9664,5858,0.584,2.8627,0.6702,0.5847,0.0256,0.009,0.3419,0.9787,Jasmine
5204,312.872,139.2588,48.3747,0.9377,81.3999,0.9742,5342,0.4998,2.8788,0.6681,0.5845,0.0268,0.0093,0.3417,0.9836,Jasmine
5291,313.359,138.4691,49.7141,0.9333,82.0775,0.9667,5473,0.5127,2.7853,0.6771,0.5927,0.0262,0.0094,0.3514,0.9786,Jasmine
4999,312.363,141.7105,45.3972,0.9473,79.7805,0.9743,5131,0.8115,3.1216,0.6438,0.563,0.0283,0.0091,0.3169,0.9894,Jasmine
5424,334.426,149.3428,47.3704,0.9484,83.1027,0.972,5580,0.4443,3.1527,0.6094,0.5565,0.0275,0.0087,0.3096,0.9762,Jasmine
5026,328.64,149.047,44.3022,0.9548,79.9956,0.9592,5240,0.524,3.3643,0.5848,0.5367,0.0297,0.0088,0.2881,0.9691,Jasmine
5328,328.913,147.5515,47.2347,0.9474,82.364,0.9682,5503,0.4486,3.1238,0.6189,0.5582,0.0277,0.0089,0.3116,0.9734,Jasmine
5199,305.476,135.5252,49.5499,0.9308,81.3608,0.9793,5309,0.5649,2.7351,0.7001,0.6003,0.0261,0.0095,0.3604,0.9858,Jasmine
5242,319.277,144.1578,47.5419,0.9441,81.6965,0.9689,5410,0.7854,3.0322,0.6462,0.5667,0.0275,0.0091,0.3212,0.9738,Jasmine
5101,303.128,137.8047,47.8182,0.9379,80.5903,0.9819,5195,0.5293,2.8818,0.6976,0.5848,0.027,0.0094,0.342,0.9856,Jasmine
5029,314.489,143.6981,45.2438,0.9491,80.0195,0.9773,5146,0.7059,3.1761,0.639,0.5569,0.0286,0.009,0.3101,0.9849,Jasmine
